trace_id,event_name,start_time,start_weekday,end_time,duration,resource,adaptation_action
294,A,2022-08-25 12:10:00+00:00,3,2022-08-25 12:20:00+00:00,10.0,Repeated_Activity_resource,repeat
294,A,2022-08-25 12:20:00+00:00,3,2022-08-25 12:30:00+00:00,10.0,Repeated_Activity_resource,repeat
294,B,2022-08-25 12:30:00+00:00,3,2022-08-25 13:00:00+00:00,30.0,Default Resource-000007,repeat
294,C,2022-08-25 13:00:00+00:00,3,2022-08-25 14:30:00+00:00,90.0,Default Resource-000004,repeat
294,D,2022-08-25 14:30:00+00:00,3,2022-08-25 15:00:00+00:00,30.0,Default Resource-000001,repeat
294,E,2022-08-25 15:00:00+00:00,3,2022-08-25 15:30:00+00:00,30.0,Default Resource-000008,repeat
294,F,2022-08-25 15:30:00+00:00,3,2022-08-25 16:00:00+00:00,30.0,Default Resource-000005,repeat
294,process end event,2022-08-25 16:00:00+00:00,3,2022-08-25 16:00:00+00:00,0.0,NA,repeat
295,process start event,2022-08-25 12:30:00+00:00,3,2022-08-25 12:30:00+00:00,0.0,NA,repeat
295,A,2022-08-25 12:30:00+00:00,3,2022-08-25 12:50:00+00:00,20.0,Default Resource-000006,repeat
295,A,2022-08-25 12:50:00+00:00,3,2022-08-25 13:10:00+00:00,20.0,Repeated_Activity_resource,repeat
295,B,2022-08-25 13:10:00+00:00,3,2022-08-25 13:50:00+00:00,40.0,Default Resource-000003,repeat
295,C,2022-08-25 13:50:00+00:00,3,2022-08-25 14:50:00+00:00,60.0,Default Resource-000010,repeat
295,D,2022-08-25 14:50:00+00:00,3,2022-08-25 15:20:00+00:00,30.0,Default Resource-000007,repeat
295,E,2022-08-25 15:20:00+00:00,3,2022-08-25 15:50:00+00:00,30.0,Default Resource-000004,repeat
295,F,2022-08-25 15:50:00+00:00,3,2022-08-25 16:20:00+00:00,30.0,Default Resource-000001,repeat
295,process end event,2022-08-25 16:20:00+00:00,3,2022-08-25 16:20:00+00:00,0.0,NA,repeat
296,process start event,2022-08-25 13:00:00+00:00,3,2022-08-25 13:00:00+00:00,0.0,NA,extend
296,A,2022-08-25 13:00:00+00:00,3,2022-08-25 13:30:00+00:00,30.0,Default Resource-000002,extend
296,B,2022-08-25 13:30:00+00:00,3,2022-08-25 14:20:00+00:00,50.0,Default Resource-000009,extend
296,C,2022-08-25 14:20:00+00:00,3,2022-08-25 15:10:00+00:00,50.0,Extending_Activity_resource,extend
296,D,2022-08-25 14:50:00+00:00,3,2022-08-25 15:20:00+00:00,30.0,Default Resource-000003,extend
296,E,2022-08-25 15:20:00+00:00,3,2022-08-25 15:50:00+00:00,30.0,Default Resource-000010,extend
296,F,2022-08-25 15:50:00+00:00,3,2022-08-25 16:20:00+00:00,30.0,Default Resource-000007,extend
296,process end event,2022-08-25 16:20:00+00:00,3,2022-08-25 16:20:00+00:00,0.0,NA,extend
297,process start event,2022-08-25 13:30:00+00:00,3,2022-08-25 13:30:00+00:00,0.0,NA,shorten
297,A,2022-08-25 13:30:00+00:00,3,2022-08-25 14:10:00+00:00,40.0,Default Resource-000008,shorten
297,B,2022-08-25 14:10:00+00:00,3,2022-08-25 14:50:00+00:00,40.0,Shorten_Activity_resource,shorten
297,C,2022-08-25 15:10:00+00:00,3,2022-08-25 16:10:00+00:00,60.0,Default Resource-000002,shorten
297,D,2022-08-25 16:10:00+00:00,3,2022-08-25 16:40:00+00:00,30.0,Default Resource-000009,shorten
297,E,2022-08-25 16:40:00+00:00,3,2022-08-25 17:10:00+00:00,30.0,Default Resource-000006,shorten
297,F,2022-08-25 17:10:00+00:00,3,2022-08-25 17:40:00+00:00,30.0,Default Resource-000003,shorten
297,process end event,2022-08-25 17:40:00+00:00,3,2022-08-25 17:40:00+00:00,0.0,NA,shorten
298,process start event,2022-08-25 14:00:00+00:00,3,2022-08-25 14:00:00+00:00,0.0,NA,skip
298,A,2022-08-25 14:00:00+00:00,3,2022-08-25 14:30:00+00:00,30.0,Default Resource-000004,skip
298,B,2022-08-25 14:30:00+00:00,3,2022-08-25 15:20:00+00:00,50.0,Default Resource-000001,skip
298,C,2022-08-25 15:20:00+00:00,3,2022-08-25 16:50:00+00:00,90.0,Default Resource-000008,skip
298,D,2022-08-25 16:50:00+00:00,3,2022-08-25 17:20:00+00:00,30.0,Default Resource-000005,skip
298,F,2022-08-25 17:50:00+00:00,3,2022-08-25 18:20:00+00:00,30.0,Default Resource-000009,skip
298,process end event,2022-08-25 18:20:00+00:00,3,2022-08-25 18:20:00+00:00,0.0,NA,skip
299,process start event,2022-08-25 14:30:00+00:00,3,2022-08-25 14:30:00+00:00,0.0,NA,skip
299,A,2022-08-25 14:30:00+00:00,3,2022-08-25 14:50:00+00:00,20.0,Default Resource-000010,skip
299,B,2022-08-25 14:50:00+00:00,3,2022-08-25 15:30:00+00:00,40.0,Default Resource-000007,skip
299,C,2022-08-25 15:30:00+00:00,3,2022-08-25 16:30:00+00:00,60.0,Default Resource-000004,skip
299,D,2022-08-25 16:30:00+00:00,3,2022-08-25 17:00:00+00:00,30.0,Default Resource-000001,skip
299,F,2022-08-25 17:30:00+00:00,3,2022-08-26 10:00:00+00:00,990.0,Default Resource-000005,skip
299,process end event,2022-08-26 10:00:00+00:00,4,2022-08-26 10:00:00+00:00,0.0,NA,skip
300,process start event,2022-08-25 15:00:00+00:00,3,2022-08-25 15:00:00+00:00,0.0,NA,skip
300,A,2022-08-25 15:00:00+00:00,3,2022-08-25 15:10:00+00:00,10.0,Default Resource-000006,skip
300,B,2022-08-25 15:10:00+00:00,3,2022-08-25 15:40:00+00:00,30.0,Default Resource-000003,skip
300,C,2022-08-25 15:40:00+00:00,3,2022-08-25 16:10:00+00:00,30.0,Default Resource-000010,skip
300,D,2022-08-25 16:10:00+00:00,3,2022-08-25 16:40:00+00:00,30.0,Default Resource-000007,skip
300,F,2022-08-26 09:10:00+00:00,4,2022-08-26 09:40:00+00:00,30.0,Default Resource-000001,skip
300,process end event,2022-08-26 09:40:00+00:00,4,2022-08-26 09:40:00+00:00,0.0,NA,skip
301,process start event,2022-08-25 15:30:00+00:00,3,2022-08-25 15:30:00+00:00,0.0,NA,skip
301,A,2022-08-25 15:30:00+00:00,3,2022-08-25 15:50:00+00:00,20.0,Default Resource-000002,skip
301,B,2022-08-25 15:50:00+00:00,3,2022-08-25 16:30:00+00:00,40.0,Default Resource-000009,skip
301,C,2022-08-25 16:30:00+00:00,3,2022-08-25 17:30:00+00:00,60.0,Default Resource-000006,skip
301,D,2022-08-25 17:30:00+00:00,3,2022-08-26 10:00:00+00:00,990.0,Default Resource-000003,skip
301,F,2022-08-26 10:30:00+00:00,4,2022-08-26 11:00:00+00:00,30.0,Default Resource-000007,skip
301,process end event,2022-08-26 11:00:00+00:00,4,2022-08-26 11:00:00+00:00,0.0,NA,skip
302,process start event,2022-08-25 16:00:00+00:00,3,2022-08-25 16:00:00+00:00,0.0,NA,skip
302,A,2022-08-25 16:00:00+00:00,3,2022-08-25 16:30:00+00:00,30.0,Default Resource-000008,skip
302,B,2022-08-25 16:30:00+00:00,3,2022-08-25 17:20:00+00:00,50.0,Default Resource-000005,skip
302,C,2022-08-25 17:20:00+00:00,3,2022-08-25 18:50:00+00:00,90.0,Default Resource-000002,skip
302,D,2022-08-25 18:50:00+00:00,3,2022-08-25 19:20:00+00:00,30.0,Default Resource-000009,skip
302,F,2022-08-25 19:50:00+00:00,3,2022-08-25 20:20:00+00:00,30.0,Default Resource-000003,skip
302,process end event,2022-08-25 20:20:00+00:00,3,2022-08-25 20:20:00+00:00,0.0,NA,skip
303,process start event,2022-08-25 16:30:00+00:00,3,2022-08-25 16:30:00+00:00,0.0,NA,shorten
303,A,2022-08-25 16:30:00+00:00,3,2022-08-25 17:10:00+00:00,40.0,Default Resource-000004,shorten
303,B,2022-08-25 17:10:00+00:00,3,2022-08-25 17:50:00+00:00,40.0,Shorten_Activity_resource,shorten
303,C,2022-08-25 18:10:00+00:00,3,2022-08-25 19:10:00+00:00,60.0,Default Resource-000008,shorten
303,D,2022-08-25 19:10:00+00:00,3,2022-08-25 19:40:00+00:00,30.0,Default Resource-000005,shorten
303,E,2022-08-25 19:40:00+00:00,3,2022-08-25 20:10:00+00:00,30.0,Default Resource-000002,shorten
303,F,2022-08-25 20:10:00+00:00,3,2022-08-25 20:40:00+00:00,30.0,Default Resource-000009,shorten
303,process end event,2022-08-25 20:40:00+00:00,3,2022-08-25 20:40:00+00:00,0.0,NA,shorten
304,process start event,2022-08-25 17:00:00+00:00,3,2022-08-25 17:00:00+00:00,0.0,NA,extend
304,A,2022-08-25 17:00:00+00:00,3,2022-08-25 17:30:00+00:00,30.0,Default Resource-000010,extend
304,B,2022-08-25 17:30:00+00:00,3,2022-08-25 18:20:00+00:00,50.0,Default Resource-000007,extend
304,C,2022-08-25 18:20:00+00:00,3,2022-08-25 19:10:00+00:00,50.0,Extending_Activity_resource,extend
304,D,2022-08-25 18:50:00+00:00,3,2022-08-25 19:20:00+00:00,30.0,Default Resource-000001,extend
304,E,2022-08-25 19:20:00+00:00,3,2022-08-25 19:50:00+00:00,30.0,Default Resource-000008,extend
304,F,2022-08-25 19:50:00+00:00,3,2022-08-25 20:20:00+00:00,30.0,Default Resource-000005,extend
304,process end event,2022-08-25 20:20:00+00:00,3,2022-08-25 20:20:00+00:00,0.0,NA,extend
305,process start event,2022-08-26 09:30:00+00:00,4,2022-08-26 09:30:00+00:00,0.0,NA,repeat
305,A,2022-08-26 09:30:00+00:00,4,2022-08-26 09:50:00+00:00,20.0,Default Resource-000006,repeat
305,A,2022-08-26 09:50:00+00:00,4,2022-08-26 10:10:00+00:00,20.0,Repeated_Activity_resource,repeat
305,B,2022-08-26 10:10:00+00:00,4,2022-08-26 10:50:00+00:00,40.0,Default Resource-000003,repeat
305,C,2022-08-26 10:50:00+00:00,4,2022-08-26 11:50:00+00:00,60.0,Default Resource-000010,repeat
305,D,2022-08-26 11:50:00+00:00,4,2022-08-26 12:20:00+00:00,30.0,Default Resource-000007,repeat
305,E,2022-08-26 12:20:00+00:00,4,2022-08-26 12:50:00+00:00,30.0,Default Resource-000004,repeat
305,F,2022-08-26 12:50:00+00:00,4,2022-08-26 13:20:00+00:00,30.0,Default Resource-000001,repeat
305,process end event,2022-08-26 13:20:00+00:00,4,2022-08-26 13:20:00+00:00,0.0,NA,repeat
306,process start event,2022-08-26 10:00:00+00:00,4,2022-08-26 10:00:00+00:00,0.0,NA,repeat
306,A,2022-08-26 10:00:00+00:00,4,2022-08-26 10:10:00+00:00,10.0,Default Resource-000002,repeat
306,A,2022-08-26 10:10:00+00:00,4,2022-08-26 10:20:00+00:00,10.0,Repeated_Activity_resource,repeat
306,A,2022-08-26 10:20:00+00:00,4,2022-08-26 10:30:00+00:00,10.0,Repeated_Activity_resource,repeat
306,B,2022-08-26 10:30:00+00:00,4,2022-08-26 11:00:00+00:00,30.0,Default Resource-000009,repeat
306,C,2022-08-26 11:00:00+00:00,4,2022-08-26 12:30:00+00:00,90.0,Default Resource-000006,repeat
306,D,2022-08-26 12:30:00+00:00,4,2022-08-26 13:00:00+00:00,30.0,Default Resource-000003,repeat
306,E,2022-08-26 13:00:00+00:00,4,2022-08-26 13:30:00+00:00,30.0,Default Resource-000010,repeat
306,F,2022-08-26 13:30:00+00:00,4,2022-08-26 14:00:00+00:00,30.0,Default Resource-000007,repeat
306,process end event,2022-08-26 14:00:00+00:00,4,2022-08-26 14:00:00+00:00,0.0,NA,repeat
307,process start event,2022-08-26 10:30:00+00:00,4,2022-08-26 10:30:00+00:00,0.0,NA,repeat
307,A,2022-08-26 10:30:00+00:00,4,2022-08-26 10:50:00+00:00,20.0,Default Resource-000008,repeat
307,A,2022-08-26 10:50:00+00:00,4,2022-08-26 11:10:00+00:00,20.0,Repeated_Activity_resource,repeat
307,B,2022-08-26 11:10:00+00:00,4,2022-08-26 11:50:00+00:00,40.0,Default Resource-000005,repeat
307,C,2022-08-26 11:50:00+00:00,4,2022-08-26 12:50:00+00:00,60.0,Default Resource-000002,repeat
307,D,2022-08-26 12:50:00+00:00,4,2022-08-26 13:20:00+00:00,30.0,Default Resource-000009,repeat
307,E,2022-08-26 13:20:00+00:00,4,2022-08-26 13:50:00+00:00,30.0,Default Resource-000006,repeat
307,F,2022-08-26 13:50:00+00:00,4,2022-08-26 14:20:00+00:00,30.0,Default Resource-000003,repeat
307,process end event,2022-08-26 14:20:00+00:00,4,2022-08-26 14:20:00+00:00,0.0,NA,repeat
308,process start event,2022-08-26 11:00:00+00:00,4,2022-08-26 11:00:00+00:00,0.0,NA,extend
308,A,2022-08-26 11:00:00+00:00,4,2022-08-26 11:30:00+00:00,30.0,Default Resource-000004,extend
308,B,2022-08-26 11:30:00+00:00,4,2022-08-26 12:20:00+00:00,50.0,Default Resource-000001,extend
308,C,2022-08-26 12:20:00+00:00,4,2022-08-26 13:10:00+00:00,50.0,Extending_Activity_resource,extend
308,D,2022-08-26 12:50:00+00:00,4,2022-08-26 13:20:00+00:00,30.0,Default Resource-000005,extend
308,E,2022-08-26 13:20:00+00:00,4,2022-08-26 13:50:00+00:00,30.0,Default Resource-000002,extend
308,F,2022-08-26 13:50:00+00:00,4,2022-08-26 14:20:00+00:00,30.0,Default Resource-000009,extend
308,process end event,2022-08-26 14:20:00+00:00,4,2022-08-26 14:20:00+00:00,0.0,NA,extend
309,process start event,2022-08-26 11:30:00+00:00,4,2022-08-26 11:30:00+00:00,0.0,NA,shorten
309,A,2022-08-26 11:30:00+00:00,4,2022-08-26 12:10:00+00:00,40.0,Default Resource-000010,shorten
309,B,2022-08-26 12:10:00+00:00,4,2022-08-26 12:50:00+00:00,40.0,Shorten_Activity_resource,shorten
309,C,2022-08-26 13:10:00+00:00,4,2022-08-26 14:10:00+00:00,60.0,Default Resource-000004,shorten
309,D,2022-08-26 14:10:00+00:00,4,2022-08-26 14:40:00+00:00,30.0,Default Resource-000001,shorten
309,E,2022-08-26 14:40:00+00:00,4,2022-08-26 15:10:00+00:00,30.0,Default Resource-000008,shorten
309,F,2022-08-26 15:10:00+00:00,4,2022-08-26 15:40:00+00:00,30.0,Default Resource-000005,shorten
309,process end event,2022-08-26 15:40:00+00:00,4,2022-08-26 15:40:00+00:00,0.0,NA,shorten
310,process start event,2022-08-26 12:00:00+00:00,4,2022-08-26 12:00:00+00:00,0.0,NA,skip
310,A,2022-08-26 12:00:00+00:00,4,2022-08-26 12:30:00+00:00,30.0,Default Resource-000006,skip
310,B,2022-08-26 12:30:00+00:00,4,2022-08-26 13:20:00+00:00,50.0,Default Resource-000003,skip
310,C,2022-08-26 13:20:00+00:00,4,2022-08-26 14:50:00+00:00,90.0,Default Resource-000010,skip
310,D,2022-08-26 14:50:00+00:00,4,2022-08-26 15:20:00+00:00,30.0,Default Resource-000007,skip
310,F,2022-08-26 15:50:00+00:00,4,2022-08-26 16:20:00+00:00,30.0,Default Resource-000001,skip
310,process end event,2022-08-26 16:20:00+00:00,4,2022-08-26 16:20:00+00:00,0.0,NA,skip
311,process start event,2022-08-26 12:30:00+00:00,4,2022-08-26 12:30:00+00:00,0.0,NA,repeat
311,A,2022-08-26 12:30:00+00:00,4,2022-08-26 12:50:00+00:00,20.0,Default Resource-000002,repeat
311,A,2022-08-26 12:50:00+00:00,4,2022-08-26 13:10:00+00:00,20.0,Repeated_Activity_resource,repeat
311,B,2022-08-26 13:10:00+00:00,4,2022-08-26 13:50:00+00:00,40.0,Default Resource-000009,repeat
311,C,2022-08-26 13:50:00+00:00,4,2022-08-26 14:50:00+00:00,60.0,Default Resource-000006,repeat
311,D,2022-08-26 14:50:00+00:00,4,2022-08-26 15:20:00+00:00,30.0,Default Resource-000003,repeat
311,E,2022-08-26 15:20:00+00:00,4,2022-08-26 15:50:00+00:00,30.0,Default Resource-000010,repeat
311,F,2022-08-26 15:50:00+00:00,4,2022-08-26 16:20:00+00:00,30.0,Default Resource-000007,repeat
311,process end event,2022-08-26 16:20:00+00:00,4,2022-08-26 16:20:00+00:00,0.0,NA,repeat
312,process start event,2022-08-26 13:00:00+00:00,4,2022-08-26 13:00:00+00:00,0.0,NA,insert
312,A,2022-08-26 13:00:00+00:00,4,2022-08-26 13:10:00+00:00,10.0,Default Resource-000008,insert
312,B,2022-08-26 13:10:00+00:00,4,2022-08-26 13:40:00+00:00,30.0,Default Resource-000005,insert
312,C,2022-08-26 13:40:00+00:00,4,2022-08-26 14:10:00+00:00,30.0,Default Resource-000002,insert
312,D,2022-08-26 14:10:00+00:00,4,2022-08-26 14:40:00+00:00,30.0,Default Resource-000009,insert
312,E,2022-08-26 14:40:00+00:00,4,2022-08-26 15:10:00+00:00,30.0,Default Resource-000006,insert
312,F,2022-08-26 15:10:00+00:00,4,2022-08-26 15:40:00+00:00,30.0,Default Resource-000003,insert
312,I,2022-08-26 15:40:00+00:00,4,2022-08-26 16:00:00+00:00,20.0,Inserted_Activity_resource,insert
312,process end event,2022-08-26 15:40:00+00:00,4,2022-08-26 15:40:00+00:00,0.0,NA,insert
313,process start event,2022-08-26 13:30:00+00:00,4,2022-08-26 13:30:00+00:00,0.0,NA,repeat
313,A,2022-08-26 13:30:00+00:00,4,2022-08-26 13:50:00+00:00,20.0,Default Resource-000004,repeat
313,A,2022-08-26 13:50:00+00:00,4,2022-08-26 14:10:00+00:00,20.0,Repeated_Activity_resource,repeat
313,B,2022-08-26 14:10:00+00:00,4,2022-08-26 14:50:00+00:00,40.0,Default Resource-000001,repeat
313,C,2022-08-26 14:50:00+00:00,4,2022-08-26 15:50:00+00:00,60.0,Default Resource-000008,repeat
313,D,2022-08-26 15:50:00+00:00,4,2022-08-26 16:20:00+00:00,30.0,Default Resource-000005,repeat
313,E,2022-08-26 16:20:00+00:00,4,2022-08-26 16:50:00+00:00,30.0,Default Resource-000002,repeat
313,F,2022-08-26 16:50:00+00:00,4,2022-08-26 17:20:00+00:00,30.0,Default Resource-000009,repeat
313,process end event,2022-08-26 17:20:00+00:00,4,2022-08-26 17:20:00+00:00,0.0,NA,repeat
314,process start event,2022-08-26 14:00:00+00:00,4,2022-08-26 14:00:00+00:00,0.0,NA,skip
314,A,2022-08-26 14:00:00+00:00,4,2022-08-26 14:30:00+00:00,30.0,Default Resource-000010,skip
314,B,2022-08-26 14:30:00+00:00,4,2022-08-26 15:20:00+00:00,50.0,Default Resource-000007,skip
314,C,2022-08-26 15:20:00+00:00,4,2022-08-26 16:50:00+00:00,90.0,Default Resource-000004,skip
314,D,2022-08-26 16:50:00+00:00,4,2022-08-26 17:20:00+00:00,30.0,Default Resource-000001,skip
314,F,2022-08-26 17:50:00+00:00,4,2022-08-26 18:20:00+00:00,30.0,Default Resource-000005,skip
314,process end event,2022-08-26 18:20:00+00:00,4,2022-08-26 18:20:00+00:00,0.0,NA,skip
315,process start event,2022-08-26 14:30:00+00:00,4,2022-08-26 14:30:00+00:00,0.0,NA,skip
315,A,2022-08-26 14:30:00+00:00,4,2022-08-26 15:10:00+00:00,40.0,Default Resource-000006,skip
315,B,2022-08-26 15:10:00+00:00,4,2022-08-26 16:10:00+00:00,60.0,Default Resource-000003,skip
315,C,2022-08-26 16:10:00+00:00,4,2022-08-26 17:10:00+00:00,60.0,Default Resource-000010,skip
315,D,2022-08-26 17:10:00+00:00,4,2022-08-26 17:40:00+00:00,30.0,Default Resource-000007,skip
315,F,2022-08-26 18:10:00+00:00,4,2022-08-29 10:40:00+00:00,3870.0,Default Resource-000001,skip
315,process end event,2022-08-29 10:40:00+00:00,0,2022-08-29 10:40:00+00:00,0.0,NA,skip
316,process start event,2022-08-26 15:00:00+00:00,4,2022-08-26 15:00:00+00:00,0.0,NA,skip
316,A,2022-08-26 15:00:00+00:00,4,2022-08-26 15:30:00+00:00,30.0,Default Resource-000002,skip
316,B,2022-08-26 15:30:00+00:00,4,2022-08-26 16:20:00+00:00,50.0,Default Resource-000009,skip
316,C,2022-08-26 16:20:00+00:00,4,2022-08-26 16:50:00+00:00,30.0,Default Resource-000006,skip
316,D,2022-08-26 16:50:00+00:00,4,2022-08-26 17:20:00+00:00,30.0,Default Resource-000003,skip
316,F,2022-08-29 09:50:00+00:00,0,2022-08-29 10:20:00+00:00,30.0,Default Resource-000007,skip
316,process end event,2022-08-29 10:20:00+00:00,0,2022-08-29 10:20:00+00:00,0.0,NA,skip
317,process start event,2022-08-26 15:30:00+00:00,4,2022-08-26 15:30:00+00:00,0.0,NA,skip
317,A,2022-08-26 15:30:00+00:00,4,2022-08-26 15:50:00+00:00,20.0,Default Resource-000008,skip
317,B,2022-08-26 15:50:00+00:00,4,2022-08-26 16:30:00+00:00,40.0,Default Resource-000005,skip
317,C,2022-08-26 16:30:00+00:00,4,2022-08-26 17:30:00+00:00,60.0,Default Resource-000002,skip
317,D,2022-08-26 17:30:00+00:00,4,2022-08-29 10:00:00+00:00,3870.0,Default Resource-000009,skip
317,F,2022-08-29 10:30:00+00:00,0,2022-08-29 11:00:00+00:00,30.0,Default Resource-000003,skip
317,process end event,2022-08-29 11:00:00+00:00,0,2022-08-29 11:00:00+00:00,0.0,NA,skip
318,process start event,2022-08-26 16:00:00+00:00,4,2022-08-26 16:00:00+00:00,0.0,NA,repeat
318,A,2022-08-26 16:00:00+00:00,4,2022-08-26 16:10:00+00:00,10.0,Default Resource-000004,repeat
318,A,2022-08-26 16:10:00+00:00,4,2022-08-26 16:20:00+00:00,10.0,Repeated_Activity_resource,repeat
318,A,2022-08-26 16:20:00+00:00,4,2022-08-26 16:30:00+00:00,10.0,Repeated_Activity_resource,repeat
318,B,2022-08-26 16:30:00+00:00,4,2022-08-26 17:00:00+00:00,30.0,Default Resource-000001,repeat
318,C,2022-08-26 17:00:00+00:00,4,2022-08-26 18:30:00+00:00,90.0,Default Resource-000008,repeat
318,D,2022-08-26 18:30:00+00:00,4,2022-08-26 19:00:00+00:00,30.0,Default Resource-000005,repeat
318,E,2022-08-26 19:00:00+00:00,4,2022-08-26 19:30:00+00:00,30.0,Default Resource-000002,repeat
318,F,2022-08-26 19:30:00+00:00,4,2022-08-26 20:00:00+00:00,30.0,Default Resource-000009,repeat
318,process end event,2022-08-26 20:00:00+00:00,4,2022-08-26 20:00:00+00:00,0.0,NA,repeat
319,process start event,2022-08-26 16:30:00+00:00,4,2022-08-26 16:30:00+00:00,0.0,NA,repeat
319,A,2022-08-26 16:30:00+00:00,4,2022-08-26 16:50:00+00:00,20.0,Default Resource-000010,repeat
319,A,2022-08-26 16:50:00+00:00,4,2022-08-26 17:10:00+00:00,20.0,Repeated_Activity_resource,repeat
319,B,2022-08-26 17:10:00+00:00,4,2022-08-26 17:50:00+00:00,40.0,Default Resource-000007,repeat
319,C,2022-08-26 17:50:00+00:00,4,2022-08-26 18:50:00+00:00,60.0,Default Resource-000004,repeat
319,D,2022-08-26 18:50:00+00:00,4,2022-08-26 19:20:00+00:00,30.0,Default Resource-000001,repeat
319,E,2022-08-26 19:20:00+00:00,4,2022-08-26 19:50:00+00:00,30.0,Default Resource-000008,repeat
319,F,2022-08-26 19:50:00+00:00,4,2022-08-26 20:20:00+00:00,30.0,Default Resource-000005,repeat
319,process end event,2022-08-26 20:20:00+00:00,4,2022-08-26 20:20:00+00:00,0.0,NA,repeat
320,process start event,2022-08-26 17:00:00+00:00,4,2022-08-26 17:00:00+00:00,0.0,NA,extend
320,A,2022-08-26 17:00:00+00:00,4,2022-08-26 17:30:00+00:00,30.0,Default Resource-000006,extend
320,B,2022-08-26 17:30:00+00:00,4,2022-08-26 18:20:00+00:00,50.0,Default Resource-000003,extend
320,C,2022-08-26 18:20:00+00:00,4,2022-08-26 19:10:00+00:00,50.0,Extending_Activity_resource,extend
320,D,2022-08-26 18:50:00+00:00,4,2022-08-26 19:20:00+00:00,30.0,Default Resource-000007,extend
320,E,2022-08-26 19:20:00+00:00,4,2022-08-26 19:50:00+00:00,30.0,Default Resource-000004,extend
320,F,2022-08-26 19:50:00+00:00,4,2022-08-26 20:20:00+00:00,30.0,Default Resource-000001,extend
320,process end event,2022-08-26 20:20:00+00:00,4,2022-08-26 20:20:00+00:00,0.0,NA,extend
321,process start event,2022-08-29 09:30:00+00:00,0,2022-08-29 09:30:00+00:00,0.0,NA,shorten
321,A,2022-08-29 09:30:00+00:00,0,2022-08-29 10:10:00+00:00,40.0,Default Resource-000002,shorten
321,B,2022-08-29 10:10:00+00:00,0,2022-08-29 10:50:00+00:00,40.0,Shorten_Activity_resource,shorten
321,C,2022-08-29 11:10:00+00:00,0,2022-08-29 12:10:00+00:00,60.0,Default Resource-000006,shorten
321,D,2022-08-29 12:10:00+00:00,0,2022-08-29 12:40:00+00:00,30.0,Default Resource-000003,shorten
321,E,2022-08-29 12:40:00+00:00,0,2022-08-29 13:10:00+00:00,30.0,Default Resource-000010,shorten
321,F,2022-08-29 13:10:00+00:00,0,2022-08-29 13:40:00+00:00,30.0,Default Resource-000007,shorten
321,process end event,2022-08-29 13:40:00+00:00,0,2022-08-29 13:40:00+00:00,0.0,NA,shorten
322,process start event,2022-08-29 10:00:00+00:00,0,2022-08-29 10:00:00+00:00,0.0,NA,skip
322,A,2022-08-29 10:00:00+00:00,0,2022-08-29 10:30:00+00:00,30.0,Default Resource-000008,skip
322,B,2022-08-29 10:30:00+00:00,0,2022-08-29 11:20:00+00:00,50.0,Default Resource-000005,skip
322,C,2022-08-29 11:20:00+00:00,0,2022-08-29 12:50:00+00:00,90.0,Default Resource-000002,skip
322,D,2022-08-29 12:50:00+00:00,0,2022-08-29 13:20:00+00:00,30.0,Default Resource-000009,skip
322,F,2022-08-29 13:50:00+00:00,0,2022-08-29 14:20:00+00:00,30.0,Default Resource-000003,skip
322,process end event,2022-08-29 14:20:00+00:00,0,2022-08-29 14:20:00+00:00,0.0,NA,skip
323,process start event,2022-08-29 10:30:00+00:00,0,2022-08-29 10:30:00+00:00,0.0,NA,repeat
323,A,2022-08-29 10:30:00+00:00,0,2022-08-29 10:50:00+00:00,20.0,Default Resource-000004,repeat
323,A,2022-08-29 10:50:00+00:00,0,2022-08-29 11:10:00+00:00,20.0,Repeated_Activity_resource,repeat
323,B,2022-08-29 11:10:00+00:00,0,2022-08-29 11:50:00+00:00,40.0,Default Resource-000001,repeat
323,C,2022-08-29 11:50:00+00:00,0,2022-08-29 12:50:00+00:00,60.0,Default Resource-000008,repeat
323,D,2022-08-29 12:50:00+00:00,0,2022-08-29 13:20:00+00:00,30.0,Default Resource-000005,repeat
323,E,2022-08-29 13:20:00+00:00,0,2022-08-29 13:50:00+00:00,30.0,Default Resource-000002,repeat
323,F,2022-08-29 13:50:00+00:00,0,2022-08-29 14:20:00+00:00,30.0,Default Resource-000009,repeat
323,process end event,2022-08-29 14:20:00+00:00,0,2022-08-29 14:20:00+00:00,0.0,NA,repeat
324,process start event,2022-08-29 11:00:00+00:00,0,2022-08-29 11:00:00+00:00,0.0,NA,insert
324,A,2022-08-29 11:00:00+00:00,0,2022-08-29 11:10:00+00:00,10.0,Default Resource-000010,insert
324,B,2022-08-29 11:10:00+00:00,0,2022-08-29 11:40:00+00:00,30.0,Default Resource-000007,insert
324,C,2022-08-29 11:40:00+00:00,0,2022-08-29 12:10:00+00:00,30.0,Default Resource-000004,insert
324,D,2022-08-29 12:10:00+00:00,0,2022-08-29 12:40:00+00:00,30.0,Default Resource-000001,insert
324,E,2022-08-29 12:40:00+00:00,0,2022-08-29 13:10:00+00:00,30.0,Default Resource-000008,insert
324,F,2022-08-29 13:10:00+00:00,0,2022-08-29 13:40:00+00:00,30.0,Default Resource-000005,insert
324,I,2022-08-29 13:40:00+00:00,0,2022-08-29 14:00:00+00:00,20.0,Inserted_Activity_resource,insert
324,process end event,2022-08-29 13:40:00+00:00,0,2022-08-29 13:40:00+00:00,0.0,NA,insert
