trace_id,event_name,start_time,start_weekday,end_time,duration,resource,adaptation_action
94,F,2022-08-08 19:55:25.972515+00:00,0,2022-08-08 20:25:58.669587+00:00,30.5449512,Default Resource-000005,skip
94,process end event,2022-08-08 20:25:58.669587+00:00,0,2022-08-08 20:25:58.669587+00:00,0.0,NA,skip
95,process start event,2022-08-08 16:30:00+00:00,0,2022-08-08 16:30:00+00:00,0.0,NA,shorten
95,A,2022-08-08 16:30:00+00:00,0,2022-08-08 16:50:05.107496+00:00,20.085124933333333,Default Resource-000006,shorten
95,B,2022-08-08 16:50:05.107496+00:00,0,2022-08-08 17:26:15.343828+00:00,36.17060553333334,Default Resource-000003,shorten
95,C,2022-08-08 17:26:15.343828+00:00,0,2022-08-08 17:56:15.343828+00:00,30.0,Default Resource-000010,shorten
95,D,2022-08-08 18:27:18.278042+00:00,0,2022-08-08 18:57:33.350593+00:00,30.251209183333334,Default Resource-000007,shorten
95,E,2022-08-08 18:57:33.350593+00:00,0,2022-08-08 19:23:48.209067+00:00,26.247641233333333,Default Resource-000004,shorten
95,F,2022-08-08 19:23:48.209067+00:00,0,2022-08-08 19:55:02.267581+00:00,31.234308566666666,Default Resource-000001,shorten
95,process end event,2022-08-08 19:55:02.267581+00:00,0,2022-08-08 19:55:02.267581+00:00,0.0,NA,shorten
96,process start event,2022-08-08 17:00:00+00:00,0,2022-08-08 17:00:00+00:00,0.0,NA,insert
96,A,2022-08-08 17:00:00+00:00,0,2022-08-08 17:10:41.701467+00:00,10.69502445,Default Resource-000002,insert
96,B,2022-08-08 17:10:41.701467+00:00,0,2022-08-08 17:42:11.217422+00:00,31.491932583333334,Default Resource-000009,insert
96,C,2022-08-08 17:42:11.217422+00:00,0,2022-08-08 18:11:14.216251+00:00,29.049980483333332,Default Resource-000006,insert
96,D,2022-08-08 18:11:14.216251+00:00,0,2022-08-08 18:38:31.840949+00:00,27.293744966666665,Default Resource-000003,insert
96,E,2022-08-08 18:38:31.840949+00:00,0,2022-08-08 19:12:02.962897+00:00,33.518699133333335,Default Resource-000010,insert
96,F,2022-08-08 19:12:02.962897+00:00,0,2022-08-08 19:41:29.944396+00:00,29.44969165,Default Resource-000007,insert
96,I,2022-08-08 19:41:29.944396+00:00,0,2022-08-08 20:01:29.944396+00:00,20.0,Inserted_Activity_resource,insert
96,process end event,2022-08-08 19:41:29.944396+00:00,0,2022-08-08 19:41:29.944396+00:00,0.0,NA,insert
97,process start event,2022-08-09 09:30:00+00:00,1,2022-08-09 09:30:00+00:00,0.0,NA,shorten
97,A,2022-08-09 09:30:00+00:00,1,2022-08-09 09:50:44.158492+00:00,20.735974866666666,Default Resource-000008,shorten
97,B,2022-08-09 09:50:44.158492+00:00,1,2022-08-09 10:29:52.124181+00:00,39.13276148333333,Default Resource-000005,shorten
97,C,2022-08-09 10:29:52.124181+00:00,1,2022-08-09 10:59:52.124181+00:00,30.0,Default Resource-000002,shorten
97,D,2022-08-09 11:29:17.489850+00:00,1,2022-08-09 11:59:14.907119+00:00,29.956954483333334,Default Resource-000009,shorten
97,E,2022-08-09 11:59:14.907119+00:00,1,2022-08-09 12:30:21.780255+00:00,31.114552266666667,Default Resource-000006,shorten
97,F,2022-08-09 12:30:21.780255+00:00,1,2022-08-09 12:59:48.127777+00:00,29.439125366666666,Default Resource-000003,shorten
97,process end event,2022-08-09 12:59:48.127777+00:00,1,2022-08-09 12:59:48.127777+00:00,0.0,NA,shorten
98,process start event,2022-08-09 10:00:00+00:00,1,2022-08-09 10:00:00+00:00,0.0,NA,skip
98,A,2022-08-09 10:00:00+00:00,1,2022-08-09 10:29:07.313765+00:00,29.121896083333333,Default Resource-000004,skip
98,B,2022-08-09 10:29:07.313765+00:00,1,2022-08-09 11:18:10.982508+00:00,49.061145716666665,Default Resource-000001,skip
98,C,2022-08-09 11:18:10.982508+00:00,1,2022-08-09 12:50:58.986000+00:00,92.8000582,Default Resource-000008,skip
98,D,2022-08-09 12:50:58.986000+00:00,1,2022-08-09 13:20:04.870633+00:00,29.098077216666667,Default Resource-000005,skip
98,F,2022-08-09 13:51:29.288356+00:00,1,2022-08-09 14:21:25.290751+00:00,29.93337325,Default Resource-000009,skip
98,process end event,2022-08-09 14:21:25.290751+00:00,1,2022-08-09 14:21:25.290751+00:00,0.0,NA,skip
99,process start event,2022-08-09 10:30:00+00:00,1,2022-08-09 10:30:00+00:00,0.0,NA,skip
99,A,2022-08-09 10:30:00+00:00,1,2022-08-09 11:11:34.443110+00:00,41.574051833333336,Default Resource-000010,skip
99,B,2022-08-09 11:11:34.443110+00:00,1,2022-08-09 12:15:42.280292+00:00,64.1306197,Default Resource-000007,skip
99,C,2022-08-09 12:15:42.280292+00:00,1,2022-08-09 13:16:04.507987+00:00,60.37046158333333,Default Resource-000004,skip
99,D,2022-08-09 13:16:04.507987+00:00,1,2022-08-09 13:45:26.423295+00:00,29.365255133333335,Default Resource-000001,skip
99,F,2022-08-09 14:15:26.392236+00:00,1,2022-08-09 14:45:50.421403+00:00,30.400486116666666,Default Resource-000005,skip
99,process end event,2022-08-09 14:45:50.421403+00:00,1,2022-08-09 14:45:50.421403+00:00,0.0,NA,skip
100,process start event,2022-08-09 11:00:00+00:00,1,2022-08-09 11:00:00+00:00,0.0,NA,insert
100,A,2022-08-09 11:00:00+00:00,1,2022-08-09 11:28:27.715745+00:00,28.461929083333334,Default Resource-000006,insert
100,B,2022-08-09 11:28:27.715745+00:00,1,2022-08-09 12:10:50.981095+00:00,42.38775583333334,Default Resource-000003,insert
100,C,2022-08-09 12:10:50.981095+00:00,1,2022-08-09 12:44:33.038713+00:00,33.7009603,Default Resource-000010,insert
100,D,2022-08-09 12:44:33.038713+00:00,1,2022-08-09 13:11:03.832251+00:00,26.513225633333334,Default Resource-000007,insert
100,E,2022-08-09 13:11:03.832251+00:00,1,2022-08-09 13:39:28.539929+00:00,28.411794633333333,Default Resource-000004,insert
100,F,2022-08-09 13:39:28.539929+00:00,1,2022-08-09 14:09:08.511541+00:00,29.666193533333335,Default Resource-000001,insert
100,I,2022-08-09 14:09:08.511541+00:00,1,2022-08-09 14:29:08.511541+00:00,20.0,Inserted_Activity_resource,insert
100,process end event,2022-08-09 14:09:08.511541+00:00,1,2022-08-09 14:09:08.511541+00:00,0.0,NA,insert
101,process start event,2022-08-09 11:30:00+00:00,1,2022-08-09 11:30:00+00:00,0.0,NA,repeat
101,A,2022-08-09 11:30:00+00:00,1,2022-08-09 11:49:14.202203+00:00,19.23670338333333,Default Resource-000002,repeat
101,A,2022-08-09 11:49:14.202203+00:00,1,2022-08-09 12:08:28.404406+00:00,19.23670338333333,Repeated_Activity_resource,repeat
101,B,2022-08-09 12:08:28.404406+00:00,1,2022-08-09 12:51:39.004722+00:00,43.17667193333333,Default Resource-000009,repeat
101,C,2022-08-09 12:51:39.004722+00:00,1,2022-08-09 13:56:47.354053+00:00,65.13915551666666,Default Resource-000006,repeat
101,D,2022-08-09 13:56:47.354053+00:00,1,2022-08-09 14:27:03.787168+00:00,30.27388525,Default Resource-000003,repeat
101,E,2022-08-09 14:27:03.787168+00:00,1,2022-08-09 14:55:13.445973+00:00,28.16098008333333,Default Resource-000010,repeat
101,F,2022-08-09 14:55:13.445973+00:00,1,2022-08-09 15:21:57.800627+00:00,26.739244233333334,Default Resource-000007,repeat
101,process end event,2022-08-09 15:21:57.800627+00:00,1,2022-08-09 15:21:57.800627+00:00,0.0,NA,repeat
102,process start event,2022-08-09 12:00:00+00:00,1,2022-08-09 12:00:00+00:00,0.0,NA,repeat
102,A,2022-08-09 12:00:00+00:00,1,2022-08-09 12:10:02.010182+00:00,10.033503033333334,Default Resource-000008,repeat
102,A,2022-08-09 12:10:02.010182+00:00,1,2022-08-09 12:20:04.020364+00:00,10.033503033333334,Repeated_Activity_resource,repeat
102,B,2022-08-09 12:20:04.020364+00:00,1,2022-08-09 12:52:52.089390+00:00,32.80115043333333,Default Resource-000005,repeat
102,C,2022-08-09 12:52:52.089390+00:00,1,2022-08-09 14:29:20.327800+00:00,96.47064016666667,Default Resource-000002,repeat
102,D,2022-08-09 14:29:20.327800+00:00,1,2022-08-09 14:58:00.137166+00:00,28.663489433333332,Default Resource-000009,repeat
102,E,2022-08-09 14:58:00.137166+00:00,1,2022-08-09 15:22:21.131831+00:00,24.349911083333332,Default Resource-000006,repeat
102,F,2022-08-09 15:22:21.131831+00:00,1,2022-08-09 15:50:45.928554+00:00,28.413278716666667,Default Resource-000003,repeat
102,process end event,2022-08-09 15:50:45.928554+00:00,1,2022-08-09 15:50:45.928554+00:00,0.0,NA,repeat
103,process start event,2022-08-09 12:30:00+00:00,1,2022-08-09 12:30:00+00:00,0.0,NA,shorten
103,A,2022-08-09 12:30:00+00:00,1,2022-08-09 12:53:15.574844+00:00,23.259580733333333,Default Resource-000004,shorten
103,B,2022-08-09 12:53:15.574844+00:00,1,2022-08-09 13:33:33.584911+00:00,40.300167783333336,Default Resource-000001,shorten
103,C,2022-08-09 13:33:33.584911+00:00,1,2022-08-09 14:03:33.584911+00:00,30.0,Default Resource-000008,shorten
103,D,2022-08-09 14:36:27.295403+00:00,1,2022-08-09 15:06:17.295359+00:00,29.8333326,Default Resource-000005,shorten
103,E,2022-08-09 15:06:17.295359+00:00,1,2022-08-09 15:38:05.718529+00:00,31.807052833333334,Default Resource-000002,shorten
103,F,2022-08-09 15:38:05.718529+00:00,1,2022-08-09 16:07:33.605080+00:00,29.46477585,Default Resource-000009,shorten
103,process end event,2022-08-09 16:07:33.605080+00:00,1,2022-08-09 16:07:33.605080+00:00,0.0,NA,shorten
104,process start event,2022-08-09 13:00:00+00:00,1,2022-08-09 13:00:00+00:00,0.0,NA,shorten
104,A,2022-08-09 13:00:00+00:00,1,2022-08-09 13:27:15.623200+00:00,27.260386666666665,Default Resource-000010,shorten
104,B,2022-08-09 13:27:15.623200+00:00,1,2022-08-09 13:57:15.623200+00:00,30.0,Default Resource-000007,shorten
104,C,2022-08-09 14:24:49.347744+00:00,1,2022-08-09 14:53:12.554331+00:00,28.38677645,Default Resource-000004,shorten
104,D,2022-08-09 14:53:12.554331+00:00,1,2022-08-09 15:21:26.201108+00:00,28.227446283333332,Default Resource-000001,shorten
104,E,2022-08-09 15:21:26.201108+00:00,1,2022-08-09 15:49:34.373196+00:00,28.136201466666666,Default Resource-000008,shorten
104,F,2022-08-09 15:49:34.373196+00:00,1,2022-08-09 16:19:21.713017+00:00,29.788997016666666,Default Resource-000005,shorten
104,process end event,2022-08-09 16:19:21.713017+00:00,1,2022-08-09 16:19:21.713017+00:00,0.0,NA,shorten
105,process start event,2022-08-09 13:30:00+00:00,1,2022-08-09 13:30:00+00:00,0.0,NA,skip
105,A,2022-08-09 13:30:00+00:00,1,2022-08-09 14:10:33.558262+00:00,40.559304366666666,Default Resource-000006,skip
105,B,2022-08-09 14:10:33.558262+00:00,1,2022-08-09 15:08:28.854431+00:00,57.92160281666666,Default Resource-000003,skip
105,C,2022-08-09 15:08:28.854431+00:00,1,2022-08-09 16:13:28.496205+00:00,64.99402956666667,Default Resource-000010,skip
105,D,2022-08-09 16:13:28.496205+00:00,1,2022-08-09 16:44:47.511088+00:00,31.316914716666666,Default Resource-000007,skip
105,F,2022-08-09 17:13:51.769564+00:00,1,2022-08-09 17:46:20.037670+00:00,32.4711351,Default Resource-000001,skip
105,process end event,2022-08-09 17:46:20.037670+00:00,1,2022-08-09 17:46:20.037670+00:00,0.0,NA,skip
106,process start event,2022-08-09 14:00:00+00:00,1,2022-08-09 14:00:00+00:00,0.0,NA,skip
106,A,2022-08-09 14:00:00+00:00,1,2022-08-09 14:32:04.248697+00:00,32.07081161666667,Default Resource-000002,skip
106,B,2022-08-09 14:32:04.248697+00:00,1,2022-08-09 15:21:43.978761+00:00,49.662167733333334,Default Resource-000009,skip
106,C,2022-08-09 15:21:43.978761+00:00,1,2022-08-09 16:53:00.324754+00:00,91.27243321666667,Default Resource-000006,skip
106,D,2022-08-09 16:53:00.324754+00:00,1,2022-08-09 17:23:56.844550+00:00,30.9419966,Default Resource-000003,skip
106,F,2022-08-09 17:53:30.201937+00:00,1,2022-08-09 18:26:43.297374+00:00,33.21825728333334,Default Resource-000007,skip
106,process end event,2022-08-09 18:26:43.297374+00:00,1,2022-08-09 18:26:43.297374+00:00,0.0,NA,skip
107,process start event,2022-08-09 14:30:00+00:00,1,2022-08-09 14:30:00+00:00,0.0,NA,skip
107,A,2022-08-09 14:30:00+00:00,1,2022-08-09 14:52:09.276330+00:00,22.1546055,Default Resource-000008,skip
107,B,2022-08-09 14:52:09.276330+00:00,1,2022-08-09 15:34:15.607592+00:00,42.10552103333333,Default Resource-000005,skip
107,C,2022-08-09 15:34:15.607592+00:00,1,2022-08-09 16:35:24.440383+00:00,61.147213183333335,Default Resource-000002,skip
107,D,2022-08-09 16:35:24.440383+00:00,1,2022-08-09 17:00:38.945288+00:00,25.241748416666667,Default Resource-000009,skip
107,F,2022-08-09 17:29:23.108515+00:00,1,2022-08-10 10:08:36.914762+00:00,999.2301041166667,Default Resource-000003,skip
107,process end event,2022-08-10 10:08:36.914762+00:00,2,2022-08-10 10:08:36.914762+00:00,0.0,NA,skip
108,process start event,2022-08-09 15:00:00+00:00,1,2022-08-09 15:00:00+00:00,0.0,NA,skip
108,A,2022-08-09 15:00:00+00:00,1,2022-08-09 15:09:48.146689+00:00,9.802444816666666,Default Resource-000004,skip
108,B,2022-08-09 15:09:48.146689+00:00,1,2022-08-09 15:38:22.426938+00:00,28.571337483333334,Default Resource-000001,skip
108,C,2022-08-09 15:38:22.426938+00:00,1,2022-08-09 16:05:48.078145+00:00,27.427520116666667,Default Resource-000008,skip
108,D,2022-08-09 16:05:48.078145+00:00,1,2022-08-09 16:36:21.093517+00:00,30.5502562,Default Resource-000005,skip
108,F,2022-08-10 07:01:52.401519+00:00,2,2022-08-10 07:32:03.612600+00:00,30.18685135,Default Resource-000009,skip
108,process end event,2022-08-10 07:32:03.612600+00:00,2,2022-08-10 07:32:03.612600+00:00,0.0,NA,skip
109,process start event,2022-08-09 15:30:00+00:00,1,2022-08-09 15:30:00+00:00,0.0,NA,skip
109,A,2022-08-09 15:30:00+00:00,1,2022-08-09 15:48:57.903117+00:00,18.96505195,Default Resource-000010,skip
109,B,2022-08-09 15:48:57.903117+00:00,1,2022-08-09 16:28:34.423078+00:00,39.60866601666667,Default Resource-000007,skip
109,C,2022-08-09 16:28:34.423078+00:00,1,2022-08-09 17:31:10.340091+00:00,62.598616883333335,Default Resource-000004,skip
109,D,2022-08-09 17:31:10.340091+00:00,1,2022-08-10 10:07:13.865561+00:00,996.0587578333333,Default Resource-000001,skip
109,F,2022-08-10 10:37:41.244694+00:00,2,2022-08-10 11:06:15.155813+00:00,28.565185316666668,Default Resource-000005,skip
109,process end event,2022-08-10 11:06:15.155813+00:00,2,2022-08-10 11:06:15.155813+00:00,0.0,NA,skip
110,process start event,2022-08-09 16:00:00+00:00,1,2022-08-09 16:00:00+00:00,0.0,NA,skip
110,A,2022-08-09 16:00:00+00:00,1,2022-08-09 16:30:50.655589+00:00,30.844259816666668,Default Resource-000006,skip
110,B,2022-08-09 16:30:50.655589+00:00,1,2022-08-09 17:21:58.561593+00:00,51.131766733333336,Default Resource-000003,skip
110,C,2022-08-09 17:21:58.561593+00:00,1,2022-08-09 18:53:20.336807+00:00,91.36292023333333,Default Resource-000010,skip
110,D,2022-08-09 18:53:20.336807+00:00,1,2022-08-09 19:25:05.669681+00:00,31.7555479,Default Resource-000007,skip
110,F,2022-08-09 19:55:34.837692+00:00,1,2022-08-09 20:24:37.199528+00:00,29.039363933333334,Default Resource-000001,skip
110,process end event,2022-08-09 20:24:37.199528+00:00,1,2022-08-09 20:24:37.199528+00:00,0.0,NA,skip
111,process start event,2022-08-09 16:30:00+00:00,1,2022-08-09 16:30:00+00:00,0.0,NA,shorten
111,A,2022-08-09 16:30:00+00:00,1,2022-08-09 17:10:15.050633+00:00,40.25084388333333,Default Resource-000002,shorten
111,B,2022-08-09 17:10:15.050633+00:00,1,2022-08-09 17:40:15.050633+00:00,30.0,Default Resource-000009,shorten
111,C,2022-08-09 18:09:24.770223+00:00,1,2022-08-09 19:07:58.868682+00:00,58.56830765,Default Resource-000006,shorten
111,D,2022-08-09 19:07:58.868682+00:00,1,2022-08-09 19:33:23.393634+00:00,25.4087492,Default Resource-000003,shorten
111,E,2022-08-09 19:33:23.393634+00:00,1,2022-08-09 20:04:47.018462+00:00,31.393747133333335,Default Resource-000010,shorten
111,F,2022-08-09 20:04:47.018462+00:00,1,2022-08-09 20:34:50.684969+00:00,30.06110845,Default Resource-000007,shorten
111,process end event,2022-08-09 20:34:50.684969+00:00,1,2022-08-09 20:34:50.684969+00:00,0.0,NA,shorten
112,process start event,2022-08-09 17:00:00+00:00,1,2022-08-09 17:00:00+00:00,0.0,NA,shorten
112,A,2022-08-09 17:00:00+00:00,1,2022-08-09 17:31:38.656746+00:00,31.6442791,Default Resource-000008,shorten
112,B,2022-08-09 17:31:38.656746+00:00,1,2022-08-09 18:01:38.656746+00:00,30.0,Default Resource-000005,shorten
112,C,2022-08-09 18:27:54.563933+00:00,1,2022-08-09 18:55:11.720904+00:00,27.285949516666665,Default Resource-000002,shorten
112,D,2022-08-09 18:55:11.720904+00:00,1,2022-08-09 19:24:54.372532+00:00,29.710860466666666,Default Resource-000009,shorten
112,E,2022-08-09 19:24:54.372532+00:00,1,2022-08-09 19:57:34.647144+00:00,32.67124353333333,Default Resource-000006,shorten
112,F,2022-08-09 19:57:34.647144+00:00,1,2022-08-09 20:27:52.480179+00:00,30.29721725,Default Resource-000003,shorten
112,process end event,2022-08-09 20:27:52.480179+00:00,1,2022-08-09 20:27:52.480179+00:00,0.0,NA,shorten
113,process start event,2022-08-10 09:30:00+00:00,2,2022-08-10 09:30:00+00:00,0.0,NA,repeat
113,A,2022-08-10 09:30:00+00:00,2,2022-08-10 09:49:02.670433+00:00,19.044507216666666,Default Resource-000004,repeat
113,A,2022-08-10 09:49:02.670433+00:00,2,2022-08-10 10:08:05.340866+00:00,19.044507216666666,Repeated_Activity_resource,repeat
113,B,2022-08-10 10:08:05.340866+00:00,2,2022-08-10 10:47:57.574494+00:00,39.87056046666667,Default Resource-000001,repeat
113,C,2022-08-10 10:47:57.574494+00:00,2,2022-08-10 11:47:23.343638+00:00,59.42948573333334,Default Resource-000008,repeat
113,D,2022-08-10 11:47:23.343638+00:00,2,2022-08-10 12:21:39.343634+00:00,34.2666666,Default Resource-000005,repeat
113,E,2022-08-10 12:21:39.343634+00:00,2,2022-08-10 12:51:00.184225+00:00,29.347343183333333,Default Resource-000002,repeat
113,F,2022-08-10 12:51:00.184225+00:00,2,2022-08-10 13:20:09.898085+00:00,29.16189766666667,Default Resource-000009,repeat
113,process end event,2022-08-10 13:20:09.898085+00:00,2,2022-08-10 13:20:09.898085+00:00,0.0,NA,repeat
114,process start event,2022-08-10 10:00:00+00:00,2,2022-08-10 10:00:00+00:00,0.0,NA,repeat
114,A,2022-08-10 10:00:00+00:00,2,2022-08-10 10:08:33.811594+00:00,8.563526566666667,Default Resource-000010,repeat
114,A,2022-08-10 10:08:33.811594+00:00,2,2022-08-10 10:17:07.623188+00:00,8.563526566666667,Repeated_Activity_resource,repeat
114,A,2022-08-10 10:17:07.623188+00:00,2,2022-08-10 10:25:41.434782+00:00,8.563526566666667,Repeated_Activity_resource,repeat
114,B,2022-08-10 10:25:41.434782+00:00,2,2022-08-10 10:56:05.066133+00:00,30.39385585,Default Resource-000007,repeat
114,C,2022-08-10 10:56:05.066133+00:00,2,2022-08-10 12:23:29.541394+00:00,87.40792101666666,Default Resource-000004,repeat
114,D,2022-08-10 12:23:29.541394+00:00,2,2022-08-10 12:54:04.941713+00:00,30.590005316666666,Default Resource-000001,repeat
114,E,2022-08-10 12:54:04.941713+00:00,2,2022-08-10 13:24:42.322212+00:00,30.623008316666667,Default Resource-000008,repeat
114,F,2022-08-10 13:24:42.322212+00:00,2,2022-08-10 13:53:29.253878+00:00,28.782194433333334,Default Resource-000005,repeat
114,process end event,2022-08-10 13:53:29.253878+00:00,2,2022-08-10 13:53:29.253878+00:00,0.0,NA,repeat
115,process start event,2022-08-10 10:30:00+00:00,2,2022-08-10 10:30:00+00:00,0.0,NA,repeat
115,A,2022-08-10 10:30:00+00:00,2,2022-08-10 10:49:59.932925+00:00,19.998882083333335,Default Resource-000006,repeat
115,A,2022-08-10 10:49:59.932925+00:00,2,2022-08-10 11:09:59.865850+00:00,19.998882083333335,Repeated_Activity_resource,repeat
115,B,2022-08-10 11:09:59.865850+00:00,2,2022-08-10 11:46:19.195894+00:00,36.3221674,Default Resource-000003,repeat
115,C,2022-08-10 11:46:19.195894+00:00,2,2022-08-10 12:45:59.283727+00:00,59.66813055,Default Resource-000010,repeat
115,D,2022-08-10 12:45:59.283727+00:00,2,2022-08-10 13:15:36.408086+00:00,29.618739316666666,Default Resource-000007,repeat
115,E,2022-08-10 13:15:36.408086+00:00,2,2022-08-10 13:46:23.099607+00:00,30.778192016666665,Default Resource-000004,repeat
115,F,2022-08-10 13:46:23.099607+00:00,2,2022-08-10 14:16:01.563369+00:00,29.6410627,Default Resource-000001,repeat
115,process end event,2022-08-10 14:16:01.563369+00:00,2,2022-08-10 14:16:01.563369+00:00,0.0,NA,repeat
116,process start event,2022-08-10 11:00:00+00:00,2,2022-08-10 11:00:00+00:00,0.0,NA,extend
116,A,2022-08-10 11:00:00+00:00,2,2022-08-10 11:26:32.707115+00:00,26.545118583333334,Default Resource-000002,extend
116,B,2022-08-10 11:26:32.707115+00:00,2,2022-08-10 12:10:59.110389+00:00,44.44005456666667,Default Resource-000009,extend
116,C,2022-08-10 12:10:59.110389+00:00,2,2022-08-10 13:10:59.110389+00:00,60.0,Default Resource-000006,extend
116,D,2022-08-10 12:43:37.677841+00:00,2,2022-08-10 13:11:23.027010+00:00,27.755819483333333,Default Resource-000003,extend
116,E,2022-08-10 13:11:23.027010+00:00,2,2022-08-10 13:46:16.668547+00:00,34.89402561666667,Default Resource-000010,extend
116,F,2022-08-10 13:46:16.668547+00:00,2,2022-08-10 14:16:27.148109+00:00,30.174659366666667,Default Resource-000007,extend
116,process end event,2022-08-10 14:16:27.148109+00:00,2,2022-08-10 14:16:27.148109+00:00,0.0,NA,extend
117,process start event,2022-08-10 11:30:00+00:00,2,2022-08-10 11:30:00+00:00,0.0,NA,skip
117,A,2022-08-10 11:30:00+00:00,2,2022-08-10 12:10:13.764150+00:00,40.2294025,Default Resource-000008,skip
117,B,2022-08-10 12:10:13.764150+00:00,2,2022-08-10 13:14:19.143109+00:00,64.08964931666667,Default Resource-000005,skip
117,C,2022-08-10 13:14:19.143109+00:00,2,2022-08-10 14:11:44.081222+00:00,57.415635216666665,Default Resource-000002,skip
117,D,2022-08-10 14:11:44.081222+00:00,2,2022-08-10 14:41:07.038422+00:00,29.38262,Default Resource-000009,skip
117,F,2022-08-10 15:11:26.408227+00:00,2,2022-08-10 15:41:22.676604+00:00,29.937806283333334,Default Resource-000003,skip
117,process end event,2022-08-10 15:41:22.676604+00:00,2,2022-08-10 15:41:22.676604+00:00,0.0,NA,skip
118,process start event,2022-08-10 12:00:00+00:00,2,2022-08-10 12:00:00+00:00,0.0,NA,skip
118,A,2022-08-10 12:00:00+00:00,2,2022-08-10 12:27:27.142964+00:00,27.452382733333334,Default Resource-000004,skip
118,B,2022-08-10 12:27:27.142964+00:00,2,2022-08-10 13:19:33.873388+00:00,52.112173733333336,Default Resource-000001,skip
118,C,2022-08-10 13:19:33.873388+00:00,2,2022-08-10 14:48:18.080119+00:00,88.73677885,Default Resource-000008,skip
118,D,2022-08-10 14:48:18.080119+00:00,2,2022-08-10 15:18:11.465622+00:00,29.889758383333334,Default Resource-000005,skip
118,F,2022-08-10 15:47:39.950625+00:00,2,2022-08-10 16:17:21.493551+00:00,29.6923821,Default Resource-000009,skip
118,process end event,2022-08-10 16:17:21.493551+00:00,2,2022-08-10 16:17:21.493551+00:00,0.0,NA,skip
119,process start event,2022-08-10 12:30:00+00:00,2,2022-08-10 12:30:00+00:00,0.0,NA,repeat
119,A,2022-08-10 12:30:00+00:00,2,2022-08-10 12:49:37.792139+00:00,19.629868983333335,Default Resource-000010,repeat
119,A,2022-08-10 12:49:37.792139+00:00,2,2022-08-10 13:09:15.584278+00:00,19.629868983333335,Repeated_Activity_resource,repeat
119,B,2022-08-10 13:09:15.584278+00:00,2,2022-08-10 13:45:49.034502+00:00,36.557503733333334,Default Resource-000007,repeat
119,C,2022-08-10 13:45:49.034502+00:00,2,2022-08-10 14:43:38.118787+00:00,57.81807141666667,Default Resource-000004,repeat
119,D,2022-08-10 14:43:38.118787+00:00,2,2022-08-10 15:16:15.669339+00:00,32.62584253333333,Default Resource-000001,repeat
119,E,2022-08-10 15:16:15.669339+00:00,2,2022-08-10 15:46:23.796454+00:00,30.135451916666668,Default Resource-000008,repeat
119,F,2022-08-10 15:46:23.796454+00:00,2,2022-08-10 16:16:05.863461+00:00,29.701116783333333,Default Resource-000005,repeat
119,process end event,2022-08-10 16:16:05.863461+00:00,2,2022-08-10 16:16:05.863461+00:00,0.0,NA,repeat
120,process start event,2022-08-10 13:00:00+00:00,2,2022-08-10 13:00:00+00:00,0.0,NA,insert
120,A,2022-08-10 13:00:00+00:00,2,2022-08-10 13:09:06.507367+00:00,9.108456116666666,Default Resource-000006,insert
120,B,2022-08-10 13:09:06.507367+00:00,2,2022-08-10 13:38:01.588546+00:00,28.91801965,Default Resource-000003,insert
120,C,2022-08-10 13:38:01.588546+00:00,2,2022-08-10 14:07:08.942687+00:00,29.122569016666667,Default Resource-000010,insert
120,D,2022-08-10 14:07:08.942687+00:00,2,2022-08-10 14:39:36.839563+00:00,32.464947933333335,Default Resource-000007,insert
120,E,2022-08-10 14:39:36.839563+00:00,2,2022-08-10 15:09:55.091758+00:00,30.30420325,Default Resource-000004,insert
120,F,2022-08-10 15:09:55.091758+00:00,2,2022-08-10 15:40:47.428614+00:00,30.872280933333332,Default Resource-000001,insert
120,I,2022-08-10 15:40:47.428614+00:00,2,2022-08-10 16:00:47.428614+00:00,20.0,Inserted_Activity_resource,insert
120,process end event,2022-08-10 15:40:47.428614+00:00,2,2022-08-10 15:40:47.428614+00:00,0.0,NA,insert
121,process start event,2022-08-10 13:30:00+00:00,2,2022-08-10 13:30:00+00:00,0.0,NA,repeat
121,A,2022-08-10 13:30:00+00:00,2,2022-08-10 13:48:04.817189+00:00,18.08028648333333,Default Resource-000002,repeat
121,A,2022-08-10 13:48:04.817189+00:00,2,2022-08-10 14:06:09.634378+00:00,18.08028648333333,Repeated_Activity_resource,repeat
121,B,2022-08-10 14:06:09.634378+00:00,2,2022-08-10 14:50:02.540140+00:00,43.8817627,Default Resource-000009,repeat
121,C,2022-08-10 14:50:02.540140+00:00,2,2022-08-10 15:49:16.283201+00:00,59.229051016666666,Default Resource-000006,repeat
121,D,2022-08-10 15:49:16.283201+00:00,2,2022-08-10 16:19:16.241031+00:00,29.99929716666667,Default Resource-000003,repeat
121,E,2022-08-10 16:19:16.241031+00:00,2,2022-08-10 16:49:10.149946+00:00,29.898481916666668,Default Resource-000010,repeat
121,F,2022-08-10 16:49:10.149946+00:00,2,2022-08-10 17:17:06.689635+00:00,27.94232815,Default Resource-000007,repeat
121,process end event,2022-08-10 17:17:06.689635+00:00,2,2022-08-10 17:17:06.689635+00:00,0.0,NA,repeat
122,process start event,2022-08-10 14:00:00+00:00,2,2022-08-10 14:00:00+00:00,0.0,NA,shorten
122,A,2022-08-10 14:00:00+00:00,2,2022-08-10 14:27:45.065706+00:00,27.7510951,Default Resource-000008,shorten
